# upload_ID,upload_RA,upload_Dec,distance,ra,dec,jAperMag3,jAperMag3Err,hAperMag3,hAperMag3Err,ksAperMag3,ksAperMag3Err
#,,,,,,,,,,,
# Results of Query: Database VHSDR6 20/02/21 04:33,,,,,,,,,,,
# select #upload.*,#proxtab.distance,ra,dec,jAperMag3,jAperMag3Err, ,,,,,
# hAperMag3,hAperMag3Err,ksAperMag3,ksAperMag3Err from  #upload left,,,,,,,,
# outer join #proxtab on #upload.upload_id=upid left outer join ,,,,,,,,,,,
# vhsSource on vhsSource.sourceID=archiveID   order by ,,,,,,,,,,,
# #upload.upload_id,,,,,,,,,,,
# CROSSID radius: 10.0,,,,,,,,,,,
# CROSSID NEARBY or NEAREST 0 or 1: 0,,,,,,,,,,,
# CROSSID where: ,,,,,,,,,,,
# Column Headers at start of file AND below,,,,,,,,,,,
#,,,,,,,,,,,
# upload_ID,upload_RA,upload_Dec,distance,ra,dec,jAperMag3,jAperMag3Err,hAperMag3,hAperMag3Err,ksAperMag3,ksAperMag3Err
819,32.6477119,46.6993510,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00
820,32.9355339,-15.6982796,7.0424952,32.9372386,-15.6972148,20.375650,0.173814,-9.999995E+08,-9.999995E+08,-9.999995E+08,-9.999995E+08
820,32.9355339,-15.6982796,0.1785553,32.9355142,-15.6983254,15.310175,0.003459,-9.999995E+08,-9.999995E+08,14.583288,0.007562
820,32.9355339,-15.6982796,6.9743992,32.9372298,-15.6972366,20.350288,0.154798,-9.999995E+08,-9.999995E+08,-9.999995E+08,-9.999995E+08
820,32.9355339,-15.6982796,0.1807339,32.9355069,-15.6983225,15.317814,0.003386,-9.999995E+08,-9.999995E+08,14.574203,0.007337
821,32.2860416,-14.5627874,5.7195250,32.2864982,-14.5612613,20.245485,0.196073,-9.999995E+08,-9.999995E+08,-9.999995E+08,-9.999995E+08
821,32.2860416,-14.5627874,0.2253241,32.2859787,-14.5628015,15.529943,0.004343,-9.999995E+08,-9.999995E+08,14.630247,0.007921
821,32.2860416,-14.5627874,0.1577096,32.2859964,-14.5627896,15.369616,0.004025,-9.999995E+08,-9.999995E+08,14.627227,0.007641
822,32.8421862,39.9205445,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00
823,32.8419554,39.9205271,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00
824,33.2291264,-30.4465276,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00
825,31.9763708,-60.5730676,0.1281078,31.9763025,-60.5730795,15.453938,0.004242,-9.999995E+08,-9.999995E+08,14.579520,0.008129
825,31.9763708,-60.5730676,0.2049603,31.9762565,-60.5730582,15.382134,0.003698,-9.999995E+08,-9.999995E+08,14.557996,0.007597
826,33.0495134,-60.9672618,0.2032069,33.0494134,-60.9672330,17.504248,0.018132,-9.999995E+08,-9.999995E+08,16.128529,0.030153
827,32.0685019,-63.9654772,0.2228211,32.0683898,-63.9655147,16.450863,0.007499,-9.999995E+08,-9.999995E+08,15.197731,0.012160
827,32.0685019,-63.9654772,0.2159024,32.0683869,-63.9655096,16.384730,0.006636,-9.999995E+08,-9.999995E+08,15.207747,0.011438
828,33.4621281,15.9852297,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00
829,34.2773947,-54.6242388,0.2475529,34.2773521,-54.6241746,15.340715,0.003455,-9.999995E+08,-9.999995E+08,14.516283,0.006819
830,33.7896609,-2.9032264,0.8216995,33.7895188,-2.9030476,16.270887,0.010734,15.817916,0.014455,15.415830,0.016812
831,33.7165631,-57.8341644,0.2493608,33.7164407,-57.8341880,15.084044,0.004158,-9.999995E+08,-9.999995E+08,14.357389,0.007833
831,33.7165631,-57.8341644,0.2655448,33.7164465,-57.8342042,15.074359,0.003445,-9.999995E+08,-9.999995E+08,14.373008,0.007672
832,34.2539144,-57.4293303,0.2926990,34.2537983,-57.4292783,15.488132,0.004406,-9.999995E+08,-9.999995E+08,14.662573,0.009418
832,34.2539144,-57.4293303,7.6975552,34.2563307,-57.4310274,17.971493,0.028690,-9.999995E+08,-9.999995E+08,17.400902,0.104500
833,34.4273459,-57.3301588,0.1469051,34.4273368,-57.3301993,16.761734,0.011453,-9.999995E+08,-9.999995E+08,15.749660,0.025450
833,34.4273459,-57.3301588,8.5421043,34.4257476,-57.3323692,18.679668,0.057599,-9.999995E+08,-9.999995E+08,17.948690,0.184499
834,32.8736668,1.4734791,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00
835,33.0734487,3.5629423,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00
836,33.8408568,57.6744459,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00
838,33.4514360,-25.5198135,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00
839,33.4510142,-25.5174520,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00
840,32.6801747,-51.8519512,0.2736198,32.6800640,-51.8519844,15.562687,0.005619,-9.999995E+08,-9.999995E+08,14.816476,0.012599
840,32.6801747,-51.8519512,0.3244786,32.6800338,-51.8519745,15.553384,0.005128,-9.999995E+08,-9.999995E+08,14.850523,0.010805
841,32.9946389,26.4782072,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00
842,32.9652414,-3.9012838,0.5575550,32.9652399,-3.9011289,11.413814,0.000561,11.363991,0.000710,10.659643,0.000721
842,32.9652414,-3.9012838,9.2502373,32.9656393,-3.9038225,-9.999995E+08,-9.999995E+08,19.042315,0.215800,-9.999995E+08,-9.999995E+08
842,32.9652414,-3.9012838,0.5048409,32.9652312,-3.9011439,11.713023,0.000634,11.380420,0.000751,10.985161,0.000858
842,32.9652414,-3.9012838,6.1219539,32.9657057,-3.9029200,18.735521,0.060580,-9.999995E+08,-9.999995E+08,-9.999995E+08,-9.999995E+08
842,32.9652414,-3.9012838,8.0353964,32.9670037,-3.8999087,-9.999995E+08,-9.999995E+08,18.683685,0.158616,-9.999995E+08,-9.999995E+08
842,32.9652414,-3.9012838,8.8316211,32.9676340,-3.9007178,-9.999995E+08,-9.999995E+08,18.835815,0.182264,-9.999995E+08,-9.999995E+08
843,33.9506027,-3.8442884,2.8585856,33.9498382,-3.8440679,11.420921,0.000551,11.052911,0.000624,10.419526,0.000653
843,33.9506027,-3.8442884,9.8562138,33.9479192,-3.8437167,-9.999995E+08,-9.999995E+08,17.546410,0.053801,17.258272,0.081624
843,33.9506027,-3.8442884,7.2311415,33.9514113,-3.8461279,19.537464,0.188264,-9.999995E+08,-9.999995E+08,-9.999995E+08,-9.999995E+08
843,33.9506027,-3.8442884,2.8103488,33.9498437,-3.8440987,11.246820,0.000571,11.706918,0.000858,11.309856,0.001056
843,33.9506027,-3.8442884,3.0971225,33.9498254,-3.8439160,-9.999995E+08,-9.999995E+08,-9.999995E+08,-9.999995E+08,11.537687,0.001188
844,33.9484470,-3.8439685,5.0097610,33.9498382,-3.8440679,11.420921,0.000551,11.052911,0.000624,10.419526,0.000653
844,33.9484470,-3.8439685,2.1014446,33.9479192,-3.8437167,-9.999995E+08,-9.999995E+08,17.546410,0.053801,17.258272,0.081624
844,33.9484470,-3.8439685,7.9550894,33.9471001,-3.8457226,-9.999995E+08,-9.999995E+08,-9.999995E+08,-9.999995E+08,17.425663,0.094789
844,33.9484470,-3.8439685,7.7565868,33.9471406,-3.8456841,19.008322,0.116676,-9.999995E+08,-9.999995E+08,17.416395,0.101019
844,33.9484470,-3.8439685,5.0388077,33.9498437,-3.8440987,11.246820,0.000571,11.706918,0.000858,11.309856,0.001056
844,33.9484470,-3.8439685,2.2141135,33.9478719,-3.8437470,-9.999995E+08,-9.999995E+08,-9.999995E+08,-9.999995E+08,17.156227,0.079761
844,33.9484470,-3.8439685,4.9546933,33.9498254,-3.8439160,-9.999995E+08,-9.999995E+08,-9.999995E+08,-9.999995E+08,11.537687,0.001188
845,33.6205573,-5.8694020,4.6937117,33.6205201,-5.8680987,13.318392,0.001368,12.857671,0.001359,12.663744,0.001722
845,33.6205573,-5.8694020,1.1181004,33.6204100,-5.8696758,19.122120,0.089451,-9.999995E+08,-9.999995E+08,17.471580,0.077879
845,33.6205573,-5.8694020,4.4128266,33.6194744,-5.8699869,19.774796,0.161354,19.261766,0.235420,-9.999995E+08,-9.999995E+08
846,34.5409780,-66.9646038,0.0923909,34.5409942,-66.9646287,10.811404,0.000463,-9.999995E+08,-9.999995E+08,10.025549,0.000629
846,34.5409780,-66.9646038,8.0433952,34.5380039,-66.9665111,18.336409,0.041924,-9.999995E+08,-9.999995E+08,-9.999995E+08,-9.999995E+08
847,31.9731611,-66.7460879,0.1236802,31.9732359,-66.7460704,15.439002,0.003962,-9.999995E+08,-9.999995E+08,14.618528,0.007376
849,32.2532767,-69.6325890,0.2263455,32.2534482,-69.6325693,15.231137,0.003863,-9.999995E+08,-9.999995E+08,14.472712,0.007641
850,33.0246753,-68.9502032,7.0574006,33.0192184,-68.9502416,17.886713,0.025007,-9.999995E+08,-9.999995E+08,17.277580,0.090427
850,33.0246753,-68.9502032,0.3291300,33.0249233,-68.9501826,15.535336,0.004518,-9.999995E+08,-9.999995E+08,14.724376,0.009691
851,32.5378528,-80.3915558,7.7019399,32.5356825,-80.3894473,19.357904,0.135041,-9.999995E+08,-9.999995E+08,17.962408,0.198944
851,32.5378528,-80.3915558,0.1061034,32.5380284,-80.3915526,18.251253,0.049673,-9.999995E+08,-9.999995E+08,16.552353,0.054964
852,33.2271193,-8.0821303,0.3834048,33.2272237,-8.0821559,15.653800,0.003995,-9.999995E+08,-9.999995E+08,14.862941,0.008286
852,33.2271193,-8.0821303,1.5140791,33.2266993,-8.0820672,16.344479,0.006012,-9.999995E+08,-9.999995E+08,15.567954,0.014643
852,33.2271193,-8.0821303,0.4019693,33.2272307,-8.0821477,15.659043,0.004131,-9.999995E+08,-9.999995E+08,14.881043,0.009249
852,33.2271193,-8.0821303,1.4872557,33.2267086,-8.0820574,16.333406,0.006204,-9.999995E+08,-9.999995E+08,15.586867,0.016621
853,34.2729543,7.9805413,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00
854,33.0039075,32.3609400,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00
855,33.2844490,-19.0318398,3.8638243,33.2850875,-19.0327273,19.623530,0.139520,-9.999995E+08,-9.999995E+08,-9.999995E+08,-9.999995E+08
856,33.9959185,-9.4869108,0.7285443,33.9958262,-9.4867301,12.584586,0.000891,-9.999995E+08,-9.999995E+08,11.390782,0.000975
856,33.9959185,-9.4869108,3.5220781,33.9950289,-9.4864782,-9.999995E+08,-9.999995E+08,-9.999995E+08,-9.999995E+08,11.728023,0.001161
856,33.9959185,-9.4869108,1.5736518,33.9955039,-9.4870651,-9.999995E+08,-9.999995E+08,-9.999995E+08,-9.999995E+08,11.795099,0.001203
856,33.9959185,-9.4869108,1.3518192,33.9956749,-9.4871993,-9.999995E+08,-9.999995E+08,-9.999995E+08,-9.999995E+08,11.924984,0.001290
856,33.9959185,-9.4869108,0.7138882,33.9957420,-9.4868160,12.261066,0.000765,-9.999995E+08,-9.999995E+08,11.696588,0.001225
856,33.9959185,-9.4869108,3.4503826,33.9950584,-9.4864648,12.352141,0.000803,-9.999995E+08,-9.999995E+08,11.714198,0.001249
856,33.9959185,-9.4869108,1.1402042,33.9958442,-9.4872189,-9.999995E+08,-9.999995E+08,-9.999995E+08,-9.999995E+08,11.421314,0.001068
857,33.6183480,-26.9770008,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00
858,33.4931481,-45.1508888,1.5670590,33.4930758,-45.1504565,16.560276,0.008804,-9.999995E+08,-9.999995E+08,15.805430,0.020972
858,33.4931481,-45.1508888,3.5112535,33.4938880,-45.1500648,17.616558,0.020424,-9.999995E+08,-9.999995E+08,16.203894,0.029759
859,33.1464881,73.4043835,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00
860,34.2690616,-12.9881529,0.6942970,34.2691478,-12.9879793,15.134731,0.003158,-9.999995E+08,-9.999995E+08,14.375207,0.006245
861,33.4542715,-33.7566984,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00
862,34.7495862,-33.3789524,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00
863,33.3455659,38.5344915,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00
864,33.9829770,-58.9217700,1.1151869,33.9831163,-58.9220713,11.679897,0.000663,-9.999995E+08,-9.999995E+08,-9.999995E+08,-9.999995E+08
864,33.9829770,-58.9217700,1.8458335,33.9830123,-58.9212576,11.620883,0.000645,-9.999995E+08,-9.999995E+08,-9.999995E+08,-9.999995E+08
864,33.9829770,-58.9217700,0.7011744,33.9826025,-58.9217465,11.645818,0.000652,-9.999995E+08,-9.999995E+08,11.589172,0.001143
865,34.7502284,-58.8138520,0.1596237,34.7501928,-58.8138117,15.106642,0.003436,-9.999995E+08,-9.999995E+08,14.351230,0.005677
866,35.7170666,-58.3286554,0.0517110,35.7170667,-58.3286698,15.303912,0.003625,-9.999995E+08,-9.999995E+08,14.547005,0.006956
867,35.4641450,-58.3572732,0.2076486,35.4641960,-58.3572221,15.708642,0.004286,-9.999995E+08,-9.999995E+08,15.012424,0.009712
867,35.4641450,-58.3572732,3.1010205,35.4642058,-58.3581340,19.353283,0.062628,-9.999995E+08,-9.999995E+08,18.672913,0.243824
868,34.8878048,-58.4282218,0.0934879,34.8877555,-58.4282247,16.079424,0.005226,-9.999995E+08,-9.999995E+08,15.322566,0.012764
868,34.8878048,-58.4282218,0.1038078,34.8877781,-58.4282470,16.072027,0.005970,-9.999995E+08,-9.999995E+08,15.377152,0.012342
869,33.8775946,-24.6033801,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00
870,35.1290886,-1.1457079,0.4654764,35.1289774,-1.1456420,15.749010,0.007023,15.275530,0.009242,14.965485,0.011915
870,35.1290886,-1.1457079,0.5193506,35.1289666,-1.1456310,15.760979,0.006577,15.272650,0.009181,14.939441,0.011037
871,35.2552155,-2.3258924,0.3334490,35.2551536,-2.3258235,15.404733,0.005495,-9.999995E+08,-9.999995E+08,14.652150,0.008511
872,35.7723400,-62.4614641,8.8784518,35.7715805,-62.4590230,19.602621,0.109014,-9.999995E+08,-9.999995E+08,-9.999995E+08,-9.999995E+08
872,35.7723400,-62.4614641,9.6424701,35.7770801,-62.4599243,20.025240,0.159915,-9.999995E+08,-9.999995E+08,18.403086,0.210494
872,35.7723400,-62.4614641,0.1713458,35.7722842,-62.4615041,15.160398,0.003281,-9.999995E+08,-9.999995E+08,14.384899,0.006321
873,34.6263140,-0.4564248,7.4926843,34.6281422,-0.4554300,18.851358,0.083934,18.243176,0.125868,17.463354,0.099664
873,34.6263140,-0.4564248,1.8966036,34.6259825,-0.4560153,16.456776,0.010678,16.290413,0.021697,16.196775,0.031892
873,34.6263140,-0.4564248,4.0924793,34.6254110,-0.4557341,-9.999995E+08,-9.999995E+08,17.634210,0.072290,17.018187,0.066562
874,34.9526404,35.3125772,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00
875,33.9389888,-39.1428998,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00
876,34.0887111,-49.7073134,1.2091267,34.0882571,-49.7074766,19.868237,0.176084,-9.999995E+08,-9.999995E+08,-9.999995E+08,-9.999995E+08
877,31.1851104,-83.7002499,7.0962907,31.1994986,-83.6990699,-9.999995E+08,-9.999995E+08,-9.999995E+08,-9.999995E+08,-9.999995E+08,-9.999995E+08
877,31.1851104,-83.7002499,0.1511977,31.1848026,-83.7002749,15.326706,0.005777,-9.999995E+08,-9.999995E+08,14.579776,0.010978
878,35.5726090,39.3085102,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00
879,34.7770047,39.7139140,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00
880,35.9920005,49.6603262,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00
881,35.9907881,75.2484881,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00
882,38.1248419,83.5400424,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00
883,34.9167909,-47.0542083,7.7875968,34.9192952,-47.0528784,19.308271,0.131084,19.024754,0.231484,18.096119,0.168237
883,34.9167909,-47.0542083,0.4563291,34.9166055,-47.0542190,16.581550,0.012153,15.984038,0.015130,15.491473,0.016478
884,34.9346559,4.9921281,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00
885,35.7785558,46.9551690,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00
886,34.9959516,-8.3170096,0.2889426,34.9959546,-8.3169294,16.185114,0.005685,-9.999995E+08,-9.999995E+08,15.260793,0.012426
887,35.1547363,-25.6297568,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00
888,34.5578033,-9.1906528,6.8077748,34.5586939,-9.1889786,19.153866,0.075780,-9.999995E+08,-9.999995E+08,17.461803,0.087901
888,34.5578033,-9.1906528,0.2238706,34.5577409,-9.1906440,15.471409,0.004188,-9.999995E+08,-9.999995E+08,14.595439,0.007377
889,34.8009835,-9.3282857,0.3393931,34.8008919,-9.3282588,15.204933,0.003557,-9.999995E+08,-9.999995E+08,14.523091,0.007051
890,35.7498131,-9.6968870,0.3556654,35.7497699,-9.6967978,15.307836,0.003892,-9.999995E+08,-9.999995E+08,14.652395,0.008136
891,34.7239358,-19.7617852,9.5299103,34.7254988,-19.7595843,20.023410,0.152677,-9.999995E+08,-9.999995E+08,-9.999995E+08,-9.999995E+08
891,34.7239358,-19.7617852,0.2024046,34.7239618,-19.7618358,15.070071,0.003282,-9.999995E+08,-9.999995E+08,14.385238,0.006934
892,35.6113195,-19.8805671,7.8698295,35.6090047,-19.8807673,19.859957,0.182632,-9.999995E+08,-9.999995E+08,-9.999995E+08,-9.999995E+08
892,35.6113195,-19.8805671,0.3498822,35.6113904,-19.8806379,15.629374,0.005665,-9.999995E+08,-9.999995E+08,14.899430,0.010839
893,34.8406473,-32.3256296,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00
895,35.5939728,31.5119073,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00
896,36.0392176,-44.2751653,0.2506591,36.0392111,-44.2750958,20.107260,0.236132,-9.999995E+08,-9.999995E+08,-9.999995E+08,-9.999995E+08
897,34.9002196,-26.6700576,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00
898,34.9003471,-26.6697022,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00
899,34.7952202,-36.7759421,9.8476914,34.7923169,-36.7773826,18.289354,0.041210,-9.999995E+08,-9.999995E+08,-9.999995E+08,-9.999995E+08
899,34.7952202,-36.7759421,5.2598919,34.7940906,-36.7770893,17.445227,0.020263,-9.999995E+08,-9.999995E+08,-9.999995E+08,-9.999995E+08
899,34.7952202,-36.7759421,5.4347007,34.7941778,-36.7746844,-9.999995E+08,-9.999995E+08,-9.999995E+08,-9.999995E+08,17.230461,0.083670
899,34.7952202,-36.7759421,9.9186071,34.7964585,-36.7733717,-9.999995E+08,-9.999995E+08,-9.999995E+08,-9.999995E+08,15.929583,0.026219
899,34.7952202,-36.7759421,3.9665477,34.7941654,-36.7752348,17.791640,0.028438,-9.999995E+08,-9.999995E+08,-9.999995E+08,-9.999995E+08
899,34.7952202,-36.7759421,9.9421696,34.7964055,-36.7785355,-9.999995E+08,-9.999995E+08,-9.999995E+08,-9.999995E+08,16.032620,0.034076
899,34.7952202,-36.7759421,8.7024223,34.7982215,-36.7761959,-9.999995E+08,-9.999995E+08,-9.999995E+08,-9.999995E+08,11.393549,0.001102
900,35.5651078,-36.0003119,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00
901,34.8977749,-36.3638305,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00
902,35.5133142,27.3747942,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00
903,35.2702702,36.8823603,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00
904,35.2611618,36.8776561,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00
905,34.8301730,36.6580155,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00
906,35.2503981,-12.7131106,0.2921562,35.2504785,-12.7131314,15.870758,0.005833,-9.999995E+08,-9.999995E+08,15.176743,0.013791
907,35.8297647,-11.9153631,0.3912544,35.8298619,-11.9154157,15.954821,0.007115,-9.999995E+08,-9.999995E+08,15.297903,0.017185
908,35.4286908,-21.4240103,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00
909,35.7331115,21.2075922,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00
910,34.9745276,-14.3776550,0.9883558,34.9747900,-14.3775514,11.932557,0.000638,-9.999995E+08,-9.999995E+08,11.284688,0.000928
910,34.9745276,-14.3776550,8.5404041,34.9767372,-14.3766320,18.927782,0.044303,-9.999995E+08,-9.999995E+08,-9.999995E+08,-9.999995E+08
910,34.9745276,-14.3776550,8.3453560,34.9725201,-14.3789169,18.551159,0.032144,-9.999995E+08,-9.999995E+08,17.428373,0.076066
910,34.9745276,-14.3776550,6.7175462,34.9749134,-14.3794832,18.896190,0.043114,-9.999995E+08,-9.999995E+08,-9.999995E+08,-9.999995E+08
911,35.9695535,-14.1637632,0.3383015,35.9696397,-14.1637202,15.617797,0.004558,-9.999995E+08,-9.999995E+08,14.834172,0.010053
912,35.6478382,-50.8980759,0.3120283,35.6477131,-50.8981118,15.288469,0.004661,14.764987,0.005176,14.493843,0.007383
912,35.6478382,-50.8980759,0.2453331,35.6477342,-50.8980945,15.257218,0.003609,14.760658,0.004063,14.489525,0.005845
913,35.2648608,-15.3198995,4.8779641,35.2654138,-15.3186539,20.590107,0.204642,-9.999995E+08,-9.999995E+08,-9.999995E+08,-9.999995E+08
913,35.2648608,-15.3198995,5.6759517,35.2661784,-15.3189662,19.880080,0.108646,-9.999995E+08,-9.999995E+08,18.340810,0.205199
913,35.2648608,-15.3198995,0.2759327,35.2649316,-15.3199344,15.122189,0.003076,-9.999995E+08,-9.999995E+08,14.381158,0.006464
913,35.2648608,-15.3198995,8.6628365,35.2638084,-15.3220813,20.698856,0.227931,-9.999995E+08,-9.999995E+08,-9.999995E+08,-9.999995E+08
914,35.5850236,-15.5787388,1.8994272,35.5855656,-15.5788155,18.937390,0.049139,-9.999995E+08,-9.999995E+08,-9.999995E+08,-9.999995E+08
914,35.5850236,-15.5787388,0.1544152,35.5850333,-15.5787807,15.192406,0.003198,-9.999995E+08,-9.999995E+08,14.495968,0.007008
914,35.5850236,-15.5787388,9.3737486,35.5828974,-15.5803466,18.940596,0.047373,-9.999995E+08,-9.999995E+08,17.512030,0.095397
915,37.0967961,-48.2769346,0.2714304,37.0968703,-48.2768776,15.067364,0.004567,14.641868,0.006017,14.381050,0.006903
916,35.5444234,-57.7098710,0.4155068,35.5445326,-57.7097714,16.872963,0.010573,-9.999995E+08,-9.999995E+08,15.263034,0.012596
916,35.5444234,-57.7098710,0.4144940,35.5445393,-57.7097739,16.828207,0.011484,-9.999995E+08,-9.999995E+08,15.298901,0.014609
917,37.2177328,-56.8802836,0.2047799,37.2176538,-56.8803207,-9.999995E+08,-9.999995E+08,-9.999995E+08,-9.999995E+08,15.250447,0.078039
917,37.2177328,-56.8802836,0.2356676,37.2176505,-56.8803312,15.892661,0.004740,-9.999995E+08,-9.999995E+08,15.357978,0.013297
917,37.2177328,-56.8802836,6.6628538,37.2203221,-56.8814769,20.267422,0.152969,-9.999995E+08,-9.999995E+08,-9.999995E+08,-9.999995E+08
917,37.2177328,-56.8802836,9.8085597,37.2152737,-56.8779134,19.749052,0.115981,-9.999995E+08,-9.999995E+08,-9.999995E+08,-9.999995E+08
917,37.2177328,-56.8802836,0.3162231,37.2176148,-56.8803433,15.938436,0.005289,-9.999995E+08,-9.999995E+08,15.157005,0.011892
917,37.2177328,-56.8802836,9.3908693,37.2191414,-56.8827760,20.043867,0.151423,-9.999995E+08,-9.999995E+08,-9.999995E+08,-9.999995E+08
917,37.2177328,-56.8802836,0.2751779,37.2176353,-56.8803384,15.881497,0.005330,-9.999995E+08,-9.999995E+08,15.212218,0.012168
917,37.2177328,-56.8802836,6.8088125,37.2190675,-56.8820287,19.938957,0.145201,-9.999995E+08,-9.999995E+08,-9.999995E+08,-9.999995E+08
918,36.3052800,15.8152406,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00
919,35.3202064,-29.1957865,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00
920,36.6571872,-28.9294080,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00
921,36.9008893,-60.0399315,0.2137401,36.9008577,-60.0399887,15.120913,0.004219,-9.999995E+08,-9.999995E+08,14.414516,0.009545
921,36.9008893,-60.0399315,7.4818111,36.8977553,-60.0412989,19.881985,0.200510,-9.999995E+08,-9.999995E+08,-9.999995E+08,-9.999995E+08
922,36.6490852,-60.8819835,0.1550275,36.6490778,-60.8820264,15.696138,0.005943,-9.999995E+08,-9.999995E+08,14.990902,0.016043
923,34.6128502,-60.1368344,0.2056703,34.6127398,-60.1368499,16.623468,0.007858,-9.999995E+08,-9.999995E+08,15.935831,0.024188
924,36.4888821,-70.8063629,0.2044816,36.4890471,-70.8063798,15.330256,0.004928,-9.999995E+08,-9.999995E+08,14.548062,0.009138
925,36.2674726,38.0937766,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00
926,34.5007237,79.3819207,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00
927,36.1207951,-15.9062363,0.5428304,36.1209518,-15.9062338,16.505688,0.007241,-9.999995E+08,-9.999995E+08,15.330819,0.014066
928,35.7598085,-16.2802681,6.7198724,35.7612333,-16.2815385,13.420126,0.001338,-9.999995E+08,-9.999995E+08,12.744407,0.002131
929,35.8625905,45.0001614,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00
930,36.1407234,45.5498690,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00
931,35.6724504,-1.6727580,0.4762897,35.6723904,-1.6726401,15.531445,0.005562,-9.999995E+08,-9.999995E+08,14.691476,0.008698
932,36.5996734,-2.1957598,2.8381959,36.5999438,-2.1950192,18.603811,0.083107,-9.999995E+08,-9.999995E+08,-9.999995E+08,-9.999995E+08
932,36.5996734,-2.1957598,8.1922648,36.5981251,-2.1974286,-9.999995E+08,-9.999995E+08,-9.999995E+08,-9.999995E+08,18.313032,0.246930
932,36.5996734,-2.1957598,2.7789584,36.5999215,-2.1950288,18.321234,0.041922,-9.999995E+08,-9.999995E+08,-9.999995E+08,-9.999995E+08
