,upload_RA,upload_Dec,distance,ra,dec,jAperMag3,jAperMag3Err,hAperMag3,hAperMag3Err,ksAperMag3,ksAperMag3Err,RA,Dec,PmrA,PMDEC,sigPMRA,sigPMDEC,w1mpro_pm,w1sigmpro_pm,w2mpro_pm,w2sigmpro_pm
325,13.581540400000002,-10.0053595,0.7586166999999999,13.581747199999999,-10.005413800000001,14.94496,0.0035770000000000008,-999999500.0,-999999500.0,14.363154000000002,0.009133,13.581624900000001,-10.0053595,0.29953,-0.20779,0.009000000000000001,0.0084,14.165,0.013000000000000001,14.014000000000001,0.015
325,13.581540400000002,-10.0053595,8.2089195,13.5832736,-10.0068716,-999999500.0,-999999500.0,-999999500.0,-999999500.0,-999999500.0,-999999500.0,13.581624900000001,-10.0053595,0.29953,-0.20779,0.009000000000000001,0.0084,14.165,0.013000000000000001,14.014000000000001,0.015
326,14.967224300000002,-57.5185767,0.2684665,14.9670882,-57.518562,15.035174,0.003827,-999999500.0,-999999500.0,14.344033999999999,0.006954000000000001,14.967300400000001,-57.5185767,0.14705,-0.0028,0.0078,0.0068,14.139000000000001,0.013999999999999999,14.023,0.013999999999999999
327,13.039427499999999,-57.880069799999994,0.15666729999999998,13.039377900000002,-57.8801044,16.571867,0.008627,-999999500.0,-999999500.0,15.450126999999998,0.015288999999999999,13.0395038,-57.8800698,0.14609,0.0522,0.0129,0.0112,15.09,0.016,14.879000000000001,0.021
328,13.2465019,10.4739345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.2465326,10.4739345,0.10870999999999999,-0.09287999999999999,0.0146,0.0144,14.892999999999999,0.017,14.737,0.026000000000000002
329,13.871405900000001,-49.8403721,0.42846409999999996,13.871221599999998,-49.8403657,16.480223000000002,0.008292,15.626311,0.00783,14.971093,0.009543000000000001,13.871468599999998,-49.8403721,0.14554,0.00915,0.0089,0.0079,14.475,0.013999999999999999,14.194,0.015
330,14.7519033,-49.679454299999996,0.7480945999999999,14.751676500000002,-49.679307200000004,16.884878,0.012492,16.544516,0.019283,16.271675,0.031836,14.752052599999999,-49.6794543,0.34786999999999996,-0.18349000000000001,0.0257,0.0225,16.041,0.024,15.88,0.046
330,14.7519033,-49.679454299999996,0.905536,14.751596900000001,-49.6792994,16.872529999999998,0.011082999999999999,16.520863000000002,0.016368999999999998,16.349773000000006,0.031773,14.752052599999999,-49.6794543,0.34786999999999996,-0.18349000000000001,0.0257,0.0225,16.041,0.024,15.88,0.046
331,14.2747208,-14.542539000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.274692000000002,-14.542539,-0.10017000000000001,-0.14933,0.0107,0.01,14.498,0.015,14.287,0.018000000000000002
332,13.439059900000002,14.793881200000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.439112,14.7938812,0.18120999999999998,-0.0211,0.009000000000000001,0.0081,14.144,0.013999999999999999,14.050999999999998,0.017
333,14.0736609,-16.3257361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0737462,-16.3257361,0.29467,-0.06803,0.0221,0.0211,15.764000000000001,0.022000000000000002,15.405999999999999,0.039
334,14.767192300000001,-32.5148162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.767262400000002,-32.5148162,0.2129,-0.08945,0.01,0.0097,14.481,0.025,14.352,0.027999999999999997
335,13.470031,-31.7640172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.4700867,-31.7640172,0.17039,-0.0308,0.013999999999999999,0.0124,15.034,0.017,15.049000000000001,0.028999999999999998
336,13.288098999999999,-31.1297305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.288122400000002,-31.1297305,0.07206,-0.07952000000000001,0.0307,0.0311,16.892,0.047,14.993,0.027999999999999997
337,13.9224432,17.285651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.922488199999998,17.285651,0.15466,-0.00925,0.0089,0.0081,14.159,0.016,14.005,0.016
338,14.2087986,32.002497399999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.208844899999999,32.0024974,0.14132999999999998,-0.14402,0.0134,0.0126,15.045,0.018000000000000002,14.863,0.025
339,14.4392434,42.4993679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.439318700000001,42.4993679,0.19977,-0.045380000000000004,0.012,0.0103,14.867,0.016,14.841,0.023
340,14.220521599999998,18.199429300000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.2205667,18.1994293,0.15417,0.03503,0.0111,0.01,14.604000000000001,0.018000000000000002,14.415999999999999,0.02
341,15.3183366,-52.1079448,1.4430763,15.317756900000001,-52.1081291,19.763174,0.118577,-999999500.0,-999999500.0,-999999500.0,-999999500.0,15.318675,-52.1079448,0.74827,0.16717,0.0611,0.0568,18.73,0.19899999999999998,15.83,0.043
341,15.3183366,-52.1079448,1.495573,15.3177255,-52.1081229,19.955182999999998,0.150817,-999999500.0,-999999500.0,-999999500.0,-999999500.0,15.318675,-52.1079448,0.74827,0.16717,0.0611,0.0568,18.73,0.19899999999999998,15.83,0.043
342,14.4502095,-19.9596289,0.0874593,14.4501868,-19.959640399999998,14.967579999999998,0.002863,-999999500.0,-999999500.0,14.290915,0.005553,14.4502017,-19.9596289,-0.026430000000000002,-0.19445,0.0098,0.0085,14.145999999999999,0.013999999999999999,14.054,0.015
342,14.4502095,-19.9596289,0.12218330000000001,14.450177800000002,-19.9596451,14.963146,0.003002,-999999500.0,-999999500.0,14.246948000000001,0.0064930000000000005,14.4502017,-19.9596289,-0.026430000000000002,-0.19445,0.0098,0.0085,14.145999999999999,0.013999999999999999,14.054,0.015
343,15.088830599999998,-19.070202300000002,0.6006417,15.088973000000001,-19.070103699999997,16.885406,0.010641,-999999500.0,-999999500.0,16.101194,0.031075,15.088885300000001,-19.0702023,0.18623,0.04905,0.027999999999999997,0.0264,16.0,0.027000000000000003,15.765999999999998,0.048
344,14.206972699999998,-58.8393934,3.5901021,14.208523000000001,-58.838801000000004,14.189860999999999,0.001975,-999999500.0,-999999500.0,13.465073,0.0032119999999999996,14.207004699999999,-58.8393934,0.05955,-0.22585999999999998,0.0167,0.0148,14.525,0.024,14.34,0.021
344,14.206972699999998,-58.8393934,0.46407529999999997,14.2071136,-58.83928710000001,15.393073999999999,0.003856,-999999500.0,-999999500.0,14.663310000000001,0.007514,14.207004699999999,-58.8393934,0.05955,-0.22585999999999998,0.0167,0.0148,14.525,0.024,14.34,0.021
345,20.078390399999996,-84.7891138,0.2654897,20.077648800000002,-84.78914379999998,17.258642000000002,0.036187000000000004,-999999500.0,-999999500.0,15.940005,0.046649,20.0790008,-84.7891138,0.19959000000000002,0.01515,0.013999999999999999,0.0142,15.574000000000002,0.018000000000000002,15.411,0.027000000000000003
345,20.078390399999996,-84.7891138,0.2477619,20.0776453,-84.78912640000001,17.277433,0.039988,-999999500.0,-999999500.0,15.974307000000001,0.045097000000000005,20.0790008,-84.7891138,0.19959000000000002,0.01515,0.013999999999999999,0.0142,15.574000000000002,0.018000000000000002,15.411,0.027000000000000003
346,14.491140099999999,20.217439399999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.4913952,20.2174394,0.86185,-0.29663,0.0076,0.0075,14.305,0.019,13.872,0.022000000000000002
347,14.4913018,20.217327100000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.491681,20.2173271,1.2809700000000002,-0.45816,0.0145,0.013999999999999999,15.040999999999999,0.017,14.530999999999999,0.022000000000000002
348,13.9966492,59.8004569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.9969226,59.8004569,0.49516000000000004,-0.07372999999999999,0.0123,0.0113,14.922,0.02,14.987,0.027000000000000003
349,13.9995134,59.7956592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.999759699999998,59.7956592,0.44615,-0.04715,0.0356,0.0354,17.544,0.091,15.123,0.03
350,13.8758995,-44.123612200000004,1.1891418,13.875782999999998,-44.1232927,17.762438,0.030357,16.975105,0.029131,16.333853,0.035315,13.8759464,-44.1236122,0.1211,-0.19647,0.0218,0.0191,15.860999999999999,0.023,15.536,0.04
351,13.8934506,-43.403655,1.0746563,13.8930728,-43.4037724,17.85415,0.03117,17.223705,0.03648,16.87048,0.055263,13.8935497,-43.403655,0.25919000000000003,0.12871,0.0266,0.0243,16.102,0.026000000000000002,15.958,0.059000000000000004
351,13.8934506,-43.403655,9.798281300000001,13.8938861,-43.4063583,18.799963,0.071772,18.328037,0.099538,18.164998999999998,0.17918699999999999,13.8935497,-43.403655,0.25919000000000003,0.12871,0.0266,0.0243,16.102,0.026000000000000002,15.958,0.059000000000000004
352,14.561271300000001,-34.7653282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.561320199999999,-34.7653282,0.14470999999999998,0.02036,0.012,0.0111,14.975999999999999,0.017,14.81,0.022000000000000002
353,15.4094274,-53.6594812,0.2690744,15.4093158,-53.6595161,15.593663000000001,0.0038770000000000002,-999999500.0,-999999500.0,14.917326999999998,0.008061,15.4095022,-53.6594812,0.15968,0.0281,0.0105,0.0095,14.832,0.013999999999999999,14.712,0.019
353,15.4094274,-53.6594812,0.2703758,15.4093084,-53.6595071,15.604548000000001,0.003932,-999999500.0,-999999500.0,14.922177,0.0072879999999999985,15.4095022,-53.6594812,0.15968,0.0281,0.0105,0.0095,14.832,0.013999999999999999,14.712,0.019
353,15.4094274,-53.6594812,5.9021403,15.409521300000002,-53.66111970000001,21.2428,0.320248,-999999500.0,-999999500.0,-999999500.0,-999999500.0,15.4095022,-53.6594812,0.15968,0.0281,0.0105,0.0095,14.832,0.013999999999999999,14.712,0.019
353,15.4094274,-53.6594812,8.2605386,15.4061104,-53.6582973,-999999500.0,-999999500.0,-999999500.0,-999999500.0,19.772078,0.484763,15.4095022,-53.6594812,0.15968,0.0281,0.0105,0.0095,14.832,0.013999999999999999,14.712,0.019
354,15.0670796,53.3310605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.067150400000001,53.3310605,0.15225999999999998,-0.13810999999999998,0.0169,0.015,15.542,0.019,15.322000000000001,0.035
355,14.876369400000002,23.698133600000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.8764152,23.6981336,0.15088,-0.05915,0.0099,0.0085,14.402000000000001,0.015,14.207,0.017
356,15.9101888,-45.7992984,8.084310499999999,15.9074024,-45.8004251,19.586601,0.21279800000000001,-999999500.0,-999999500.0,-999999500.0,-999999500.0,15.9100807,-45.7992984,-0.27125,-1.7170299999999998,0.0025,0.0024,8.656,0.006999999999999999,8.641,0.005
356,15.9101888,-45.7992984,5.8156214,15.9104131,-45.7976905,12.159199000000001,0.000852,-999999500.0,-999999500.0,11.606785,0.001254,15.9100807,-45.7992984,-0.27125,-1.7170299999999998,0.0025,0.0024,8.656,0.006999999999999999,8.641,0.005
356,15.9101888,-45.7992984,6.1600024000000015,15.9120487,-45.8004149,-999999500.0,-999999500.0,-999999500.0,-999999500.0,17.840567,0.164108,15.9100807,-45.7992984,-0.27125,-1.7170299999999998,0.0025,0.0024,8.656,0.006999999999999999,8.641,0.005
356,15.9101888,-45.7992984,7.1977865,15.908637400000002,-45.800979999999996,-999999500.0,-999999500.0,-999999500.0,-999999500.0,18.192116,0.226465,15.9100807,-45.7992984,-0.27125,-1.7170299999999998,0.0025,0.0024,8.656,0.006999999999999999,8.641,0.005
357,15.909473,-45.8018281,7.2467812999999985,15.9074024,-45.8004251,19.586601,0.21279800000000001,-999999500.0,-999999500.0,-999999500.0,-999999500.0,15.909473,-45.8018281,0.0,0.0,0.0133,0.0048,17.424,,17.333,
357,15.909473,-45.8018281,7.288748599999999,15.9082646,-45.8036692,-999999500.0,-999999500.0,18.583344,0.18093599999999999,17.778195999999994,0.155014,15.909473,-45.8018281,0.0,0.0,0.0133,0.0048,17.424,,17.333,
357,15.909473,-45.8018281,8.226326299999998,15.9120487,-45.8004149,-999999500.0,-999999500.0,-999999500.0,-999999500.0,17.840567,0.164108,15.909473,-45.8018281,0.0,0.0,0.0133,0.0048,17.424,,17.333,
357,15.909473,-45.8018281,3.7039663000000003,15.908637400000002,-45.800979999999996,-999999500.0,-999999500.0,-999999500.0,-999999500.0,18.192116,0.226465,15.909473,-45.8018281,0.0,0.0,0.0133,0.0048,17.424,,17.333,
358,13.936679999999999,-46.056179799999995,1.1633871999999998,13.9363863,-46.055929,15.402873000000001,0.004739,14.971232,0.006319,14.741745000000002,0.008690999999999999,13.9368052,-46.0561798,0.31267,-0.28865,0.0103,0.0096,14.600999999999999,0.017,14.453,0.021
358,13.936679999999999,-46.056179799999995,5.544828400000001,13.934850199999998,-46.0570515,17.80082,0.032556,17.382713,0.049832,17.097168,0.06679199999999999,13.9368052,-46.0561798,0.31267,-0.28865,0.0103,0.0096,14.600999999999999,0.017,14.453,0.021
358,13.936679999999999,-46.056179799999995,7.8465312,13.9386063,-46.0579014,19.624117000000002,0.167829,18.856123,0.19047,17.715979,0.11709000000000001,13.9368052,-46.0561798,0.31267,-0.28865,0.0103,0.0096,14.600999999999999,0.017,14.453,0.021
359,15.283184599999998,-46.1405561,0.3970708,15.2830291,-46.1405798,16.72802,0.016544999999999997,16.185148,0.020871,15.773963,0.02422,15.2832709,-46.1405561,0.21536999999999998,0.03315,0.0159,0.0146,15.383,0.019,15.126,0.027999999999999997
360,14.747234599999999,-60.484097899999995,8.004796,14.7436138,-60.4854254,19.308388,0.096217,-999999500.0,-999999500.0,-999999500.0,-999999500.0,14.747291399999998,-60.4840979,0.10069,0.01585,0.0081,0.0069,14.179,0.013000000000000001,14.013,0.013999999999999999
360,14.747234599999999,-60.484097899999995,0.1787126,14.747135199999999,-60.4841059,15.058224,0.0031379999999999997,-999999500.0,-999999500.0,14.339854,0.006122,14.747291399999998,-60.4840979,0.10069,0.01585,0.0081,0.0069,14.179,0.013000000000000001,14.013,0.013999999999999999
360,14.747234599999999,-60.484097899999995,7.9767654000000014,14.743667199999999,-60.48544720000001,19.292379999999998,0.0817,-999999500.0,-999999500.0,-999999500.0,-999999500.0,14.747291399999998,-60.4840979,0.10069,0.01585,0.0081,0.0069,14.179,0.013000000000000001,14.013,0.013999999999999999
360,14.747234599999999,-60.484097899999995,0.2359525,14.747103400000002,-60.4841088,15.043153,0.003467,-999999500.0,-999999500.0,14.343082,0.006587000000000001,14.747291399999998,-60.4840979,0.10069,0.01585,0.0081,0.0069,14.179,0.013000000000000001,14.013,0.013999999999999999
361,15.126540900000002,25.4842772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1265852,25.4842772,0.14409,-0.02399,0.01,0.0093,14.527999999999999,0.017,14.384,0.018000000000000002
362,15.353768400000002,-1.0996626,0.8493383,15.353578299999999,-1.0995228000000001,11.77975,0.000607,12.094706,0.0009630000000000001,11.56625,0.001091,15.353846300000003,-1.0996626,0.28045,-0.0216,0.0042,0.0037,8.206,0.011000000000000001,8.049,0.008
362,15.353768400000002,-1.0996626,9.2369695,15.354309599999999,-1.1021707,-999999500.0,-999999500.0,17.916853,0.07312300000000001,-999999500.0,-999999500.0,15.353846300000003,-1.0996626,0.28045,-0.0216,0.0042,0.0037,8.206,0.011000000000000001,8.049,0.008
362,15.353768400000002,-1.0996626,8.4347101,15.355480199999999,-1.0980626,-999999500.0,-999999500.0,17.955729,0.075271,-999999500.0,-999999500.0,15.353846300000003,-1.0996626,0.28045,-0.0216,0.0042,0.0037,8.206,0.011000000000000001,8.049,0.008
362,15.353768400000002,-1.0996626,0.34274299999999996,15.353852599999998,-1.0996181,-999999500.0,-999999500.0,12.108445,0.0009699999999999999,-999999500.0,-999999500.0,15.353846300000003,-1.0996626,0.28045,-0.0216,0.0042,0.0037,8.206,0.011000000000000001,8.049,0.008
362,15.353768400000002,-1.0996626,1.4596046,15.353365900000002,-1.0996133999999995,-999999500.0,-999999500.0,-999999500.0,-999999500.0,11.86251,0.0012779999999999998,15.353846300000003,-1.0996626,0.28045,-0.0216,0.0042,0.0037,8.206,0.011000000000000001,8.049,0.008
363,14.7971342,-1.2336249,2.5477658,14.7964268,-1.2336528,18.14646,0.039725,18.362658,0.11595599999999999,-999999500.0,-999999500.0,14.7973837,-1.2336249,0.8981,0.029289999999999997,0.0157,0.0152,17.038,0.076,13.731,0.018000000000000002
364,14.796732,-1.2337253000000001,1.1289274,14.7964268,-1.2336528,18.14646,0.039725,18.362658,0.11595599999999999,-999999500.0,-999999500.0,14.7970908,-1.2337253,1.2913299999999999,0.020059999999999998,0.0379,0.0389,17.746,0.115,14.675,0.03
365,15.2395899,-4.4471869,5.1977445,15.2383221,-4.4478847,11.332645,0.000508,11.905338,0.0007830000000000001,10.816823,0.000672,15.2400549,-4.4471869,1.66888,0.5848300000000001,0.0071,0.006,9.216000000000001,0.012,8.918,0.006999999999999999
365,15.2395899,-4.4471869,7.8501416,15.2416552,-4.4464690000000004,19.19524,0.091587,-999999500.0,-999999500.0,18.221884,0.18576600000000001,15.2400549,-4.4471869,1.66888,0.5848300000000001,0.0071,0.006,9.216000000000001,0.012,8.918,0.006999999999999999
365,15.2395899,-4.4471869,7.248569199999999,15.241389600000002,-4.4462732,19.492926,0.11985599999999999,-999999500.0,-999999500.0,-999999500.0,-999999500.0,15.2400549,-4.4471869,1.66888,0.5848300000000001,0.0071,0.006,9.216000000000001,0.012,8.918,0.006999999999999999
365,15.2395899,-4.4471869,9.5812786,15.2379665,-4.445074099999999,-999999500.0,-999999500.0,17.600435,0.052835,-999999500.0,-999999500.0,15.2400549,-4.4471869,1.66888,0.5848300000000001,0.0071,0.006,9.216000000000001,0.012,8.918,0.006999999999999999
365,15.2395899,-4.4471869,4.1242775,15.240639800000002,-4.4467210999999995,-999999500.0,-999999500.0,17.308582,0.040619999999999996,-999999500.0,-999999500.0,15.2400549,-4.4471869,1.66888,0.5848300000000001,0.0071,0.006,9.216000000000001,0.012,8.918,0.006999999999999999
365,15.2395899,-4.4471869,9.7432073,15.2391812,-4.444511299999999,-999999500.0,-999999500.0,-999999500.0,-999999500.0,18.257301000000002,0.191891,15.2400549,-4.4471869,1.66888,0.5848300000000001,0.0071,0.006,9.216000000000001,0.012,8.918,0.006999999999999999
365,15.2395899,-4.4471869,9.3688073,15.241908300000002,-4.4483828,-999999500.0,-999999500.0,-999999500.0,-999999500.0,17.997684,0.151295,15.2400549,-4.4471869,1.66888,0.5848300000000001,0.0071,0.006,9.216000000000001,0.012,8.918,0.006999999999999999
365,15.2395899,-4.4471869,9.928236,15.241520999999999,-4.4491615,-999999500.0,-999999500.0,-999999500.0,-999999500.0,18.404774,0.21965500000000002,15.2400549,-4.4471869,1.66888,0.5848300000000001,0.0071,0.006,9.216000000000001,0.012,8.918,0.006999999999999999
366,14.545578400000002,-5.955667299999999,0.4014891,14.5456892,-5.9556845,17.188591,0.011146,-999999500.0,-999999500.0,15.696568,0.018890999999999998,14.545617499999999,-5.9556673,0.14007999999999998,0.05822000000000001,0.013000000000000001,0.012,14.985,0.022000000000000002,14.751,0.03
366,14.545578400000002,-5.955667299999999,3.0200617000000003,14.546025,-5.9549556,18.352905,0.027031,-999999500.0,-999999500.0,-999999500.0,-999999500.0,14.545617499999999,-5.9556673,0.14007999999999998,0.05822000000000001,0.013000000000000001,0.012,14.985,0.022000000000000002,14.751,0.03
367,14.5243565,-38.579237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.524409299999999,-38.579237,0.14865,-0.047639999999999995,0.0081,0.0077,14.272,0.015,14.069,0.015
368,15.3957848,3.6037309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.395972400000002,3.6037309,0.67387,-0.61107,0.013999999999999999,0.0145,14.274000000000001,0.018000000000000002,14.045,0.027000000000000003
369,14.756178,-26.60488740000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.7562126,-26.6048874,0.11120999999999999,-0.08237,0.0134,0.0133,15.110999999999999,0.019,14.419,0.019
370,15.349665099999998,-47.3558624,0.14743810000000002,15.3496105,-47.35588,15.079968,0.003315,14.571638,0.00365,14.332473,0.006455,15.3497046,-47.3558624,0.09638,0.02768,0.0077,0.0071,14.165,0.013000000000000001,14.013,0.013999999999999999
371,15.899192999999999,-55.2658077,0.3646586,15.8991076,-55.2657189,11.607092,0.0005769999999999999,-999999500.0,-999999500.0,11.388514,0.0009599999999999999,15.8992524,-55.2658077,0.1218,-0.0473,0.0039,0.0035,9.059,0.012,8.818,0.008
371,15.899192999999999,-55.2658077,9.228280400000001,15.9008856,-55.2634326,-999999500.0,-999999500.0,-999999500.0,-999999500.0,18.545738,0.18701099999999998,15.8992524,-55.2658077,0.1218,-0.0473,0.0039,0.0035,9.059,0.012,8.818,0.008
371,15.899192999999999,-55.2658077,0.6611876999999999,15.899032199999999,-55.2659669,-999999500.0,-999999500.0,-999999500.0,-999999500.0,11.69037,0.001116,15.8992524,-55.2658077,0.1218,-0.0473,0.0039,0.0035,9.059,0.012,8.818,0.008
371,15.899192999999999,-55.2658077,0.2768853,15.8991171,-55.2657441,10.518896,0.000367,-999999500.0,-999999500.0,10.047216,0.000543,15.8992524,-55.2658077,0.1218,-0.0473,0.0039,0.0035,9.059,0.012,8.818,0.008
371,15.899192999999999,-55.2658077,9.8448719,15.899772500000001,-55.26309300000001,-999999500.0,-999999500.0,-999999500.0,-999999500.0,18.654016,0.231587,15.8992524,-55.2658077,0.1218,-0.0473,0.0039,0.0035,9.059,0.012,8.818,0.008
371,15.899192999999999,-55.2658077,9.5569773,15.894557800000001,-55.266077,-999999500.0,-999999500.0,-999999500.0,-999999500.0,18.396383,0.176006,15.8992524,-55.2658077,0.1218,-0.0473,0.0039,0.0035,9.059,0.012,8.818,0.008
371,15.899192999999999,-55.2658077,0.8922261999999999,15.8987589,-55.265792299999994,-999999500.0,-999999500.0,-999999500.0,-999999500.0,10.335529,0.0006219999999999999,15.8992524,-55.2658077,0.1218,-0.0473,0.0039,0.0035,9.059,0.012,8.818,0.008
372,16.3184434,-53.89519789999999,0.1463632,16.3183744,-53.89519670000001,15.153545999999999,0.003014,-999999500.0,-999999500.0,14.346217999999999,0.005197,16.318497400000002,-53.8951979,0.11458,-0.0051,0.0079,0.0066,14.189,0.013000000000000001,14.048,0.013000000000000001
373,14.764092600000001,-54.5241642,0.3817953,14.763929300000001,-54.52411650000001,17.753675,0.023083000000000003,-999999500.0,-999999500.0,16.011904,0.025913,14.7641652,-54.5241642,0.15178,-0.06307,0.0125,0.0113,15.149000000000001,0.017,14.637,0.019
373,14.764092600000001,-54.5241642,0.35162059999999995,14.763945000000001,-54.5241172,17.761219,0.019257,-999999500.0,-999999500.0,15.971426999999998,0.020288999999999998,14.7641652,-54.5241642,0.15178,-0.06307,0.0125,0.0113,15.149000000000001,0.017,14.637,0.019
374,14.628410199999998,29.2324145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.6283486,29.2324145,-0.19365,-0.0135,0.018000000000000002,0.0169,15.577,0.021,15.36,0.036000000000000004
375,15.0208986,14.142575699999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.020934599999999,14.1425757,0.12549000000000002,0.02748,0.0118,0.0108,14.702,0.017,14.503,0.022000000000000002
376,15.9701142,30.8882048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.970046700000001,30.8882048,-0.20838,-0.1158,0.0481,0.048,17.494,0.07400000000000001,15.558,0.043
377,16.3068572,-48.4405169,0.1849944,16.306831699999996,-48.4404684,15.457587,0.004122,14.970134,0.005189,14.754353,0.008444,16.3069114,-48.4405169,0.12955,-0.047369999999999995,0.0106,0.0094,14.707,0.016,14.6,0.019
378,15.683021400000001,-62.593080099999995,0.1368286,15.682977900000001,-62.5930478,11.472211,0.000533,-999999500.0,-999999500.0,10.570972,0.000659,15.6830878,-62.5930801,0.11005,-0.05524,0.0038,0.0035,8.636000000000001,0.012,8.439,0.008
378,15.683021400000001,-62.593080099999995,9.7702829,15.688872199999999,-62.59341559999999,-999999500.0,-999999500.0,-999999500.0,-999999500.0,18.53102,0.19418,15.6830878,-62.5930801,0.11005,-0.05524,0.0038,0.0035,8.636000000000001,0.012,8.439,0.008
379,15.0332337,-62.01861070000001,9.8404721,15.037007500000001,-62.01652829999999,19.604166,0.093649,-999999500.0,-999999500.0,17.846666,0.100997,15.0332919,-62.0186107,0.09827999999999999,-0.06477999999999999,0.0079,0.0071,14.239,0.013999999999999999,14.05,0.013000000000000001
379,15.0332337,-62.01861070000001,9.3117028,15.027785,-62.01821700000001,19.539376999999998,0.088384,-999999500.0,-999999500.0,17.838598,0.100245,15.0332919,-62.0186107,0.09827999999999999,-0.06477999999999999,0.0079,0.0071,14.239,0.013999999999999999,14.05,0.013000000000000001
379,15.0332337,-62.01861070000001,0.1885836,15.0331407,-62.01858170000001,15.353354999999999,0.003618,-999999500.0,-999999500.0,14.496395999999999,0.005978,15.0332919,-62.0186107,0.09827999999999999,-0.06477999999999999,0.0079,0.0071,14.239,0.013999999999999999,14.05,0.013000000000000001
380,15.104429300000001,17.1901781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1043995,17.1901781,-0.10234,0.13584000000000002,0.3038,0.2671,18.965,,18.028,0.518
381,15.1084392,17.1887155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1079617,17.1887155,-1.64222,-0.9529299999999999,0.1693,0.21100000000000002,18.412,,16.757,0.16
382,14.714993099999996,62.726164000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.7147554,62.726164,-0.39208000000000004,0.4933,0.1093,0.1057,18.092,0.2,16.063,0.075
383,16.0133062,-31.1370497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0133644,-31.1370497,0.17935,-0.01992,0.0159,0.0149,15.262,0.017,15.222000000000001,0.032
384,16.703821599999998,-40.176985200000004,0.1601901,16.703878500000002,-40.176975799999994,17.28923,0.012389,-999999500.0,-999999500.0,16.075125,0.020812999999999998,16.703782699999998,-40.1769852,-0.10705999999999999,-0.07817,0.0145,0.0133,15.270999999999999,0.022000000000000002,14.969000000000001,0.028999999999999998
384,16.703821599999998,-40.176985200000004,5.992477,16.7016647,-40.1772193,17.66702,0.016579,-999999500.0,-999999500.0,16.154709,0.022285,16.703782699999998,-40.1769852,-0.10705999999999999,-0.07817,0.0145,0.0133,15.270999999999999,0.022000000000000002,14.969000000000001,0.028999999999999998
385,15.710868099999999,-68.5173537,9.4199331,15.703730300000002,-68.5174722,20.333958,0.150518,-999999500.0,-999999500.0,-999999500.0,-999999500.0,15.710974599999998,-68.5173537,0.14046,0.00513,0.0097,0.0085,14.716,0.013999999999999999,14.525,0.016
385,15.710868099999999,-68.5173537,0.18629129999999997,15.710993900000002,-68.5173302,15.699952,0.00442,-999999500.0,-999999500.0,14.918949,0.01035,15.710974599999998,-68.5173537,0.14046,0.00513,0.0097,0.0085,14.716,0.013999999999999999,14.525,0.016
386,16.903384699999997,-68.2572291,7.662420299999999,16.8976391,-68.25724090000001,19.920197,0.103969,-999999500.0,-999999500.0,-999999500.0,-999999500.0,16.903496899999997,-68.2572291,0.14962,-0.02908,0.0149,0.0128,15.48,0.017,15.359000000000002,0.027000000000000003
386,16.903384699999997,-68.2572291,0.1812914,16.9035182,-68.2572386,16.666439999999998,0.007897,-999999500.0,-999999500.0,15.679355,0.019125,16.903496899999997,-68.2572291,0.14962,-0.02908,0.0149,0.0128,15.48,0.017,15.359000000000002,0.027000000000000003
