# upload_ID,upload_RA,upload_Dec,distance,ra,dec,jAperMag3,jAperMag3Err
#,,,,,,,
# Results of Query: Database UHSDR1 16/02/21 03:40,,,,,,,
# select #upload.*,#proxtab.distance,ra,dec,jAperMag3,jAperMag3Err from,,
#  #upload left outer join #proxtab on #upload.upload_id=upid left ,,,,,,,
# outer join uhsSource on uhsSource.sourceID=archiveID   order by ,,,,,,,
# #upload.upload_id,,,,,,,
# CROSSID radius: 10.0,,,,,,,
# CROSSID NEARBY or NEAREST 0 or 1: 0,,,,,,,
# CROSSID where: ,,,,,,,
# Column Headers at start of file AND below,,,,,,,
#,,,,,,,
# upload_ID,upload_RA,upload_Dec,distance,ra,dec,jAperMag3,jAperMag3Err
132,5.1276579,33.0814025,5.6172053,5.1292132,33.0822606,16.902810,0.016762
132,5.1276579,33.0814025,6.4406652,5.1297917,33.0814675,19.685497,0.170974
133,5.1628528,-35.0237538,0E+00,0E+00,0E+00,0E+00,0E+00
134,6.4249371,-56.8199028,0E+00,0E+00,0E+00,0E+00,0E+00
135,5.3596484,36.6654653,5.8651845,5.3589588,36.6669977,19.015932,0.116186
135,5.3596484,36.6654653,9.8998932,5.3595507,36.6627164,19.404917,0.164640
135,5.3596484,36.6654653,0.3230625,5.3595458,36.6655011,17.195812,0.024484
135,5.3596484,36.6654653,8.6442361,5.3626417,36.6654903,19.553932,0.188431
136,6.0595378,-40.5149267,0E+00,0E+00,0E+00,0E+00,0E+00
137,6.5876642,-59.9448484,0E+00,0E+00,0E+00,0E+00,0E+00
138,6.2110039,-61.1429326,0E+00,0E+00,0E+00,0E+00,0E+00
139,6.2456944,1.8210900,0E+00,0E+00,0E+00,0E+00,0E+00
140,6.0333184,42.2408087,0.0669558,6.0333143,42.2408270,15.437422,0.007309
141,6.4647675,-7.8050155,0E+00,0E+00,0E+00,0E+00,0E+00
142,6.7215829,-9.6080622,0E+00,0E+00,0E+00,0E+00,0E+00
143,5.6355381,-44.2467918,0E+00,0E+00,0E+00,0E+00,0E+00
144,5.9079205,43.8918810,8.1622080,5.9069117,43.8897335,18.987743,0.115126
144,5.9079205,43.8918810,0.1983176,5.9079731,43.8919210,17.106346,0.023009
145,6.8446507,-61.5659541,0E+00,0E+00,0E+00,0E+00,0E+00
146,7.0102681,-21.8412730,0E+00,0E+00,0E+00,0E+00,0E+00
147,8.1925318,-76.6916288,0E+00,0E+00,0E+00,0E+00,0E+00
148,7.6997752,77.7090164,0E+00,0E+00,0E+00,0E+00,0E+00
149,7.8786870,77.5365982,0E+00,0E+00,0E+00,0E+00,0E+00
150,6.9850550,22.3249459,0.7556159,6.9848683,22.3250653,10.741487,0.000630
151,6.7446135,-26.1499023,0E+00,0E+00,0E+00,0E+00,0E+00
152,6.9669085,-63.6221372,0E+00,0E+00,0E+00,0E+00,0E+00
153,6.6294028,-63.8356630,0E+00,0E+00,0E+00,0E+00,0E+00
154,7.9489923,-64.1897810,0E+00,0E+00,0E+00,0E+00,0E+00
155,6.1837893,-27.1371573,0E+00,0E+00,0E+00,0E+00,0E+00
156,6.7114052,-28.7666103,0E+00,0E+00,0E+00,0E+00,0E+00
157,8.1287169,-49.7823450,0E+00,0E+00,0E+00,0E+00,0E+00
158,7.2999089,30.9850567,0.1457321,7.2998617,30.9850575,16.259573,0.012095
159,6.8012871,-32.4668881,0E+00,0E+00,0E+00,0E+00,0E+00
160,6.4588576,31.7428069,0.1392502,6.4588140,31.7427958,17.399374,0.027611
160,6.4588576,31.7428069,9.5017370,6.4584803,31.7454267,19.467510,0.165476
161,4.0248876,-78.3185661,0E+00,0E+00,0E+00,0E+00,0E+00
162,7.0441526,52.3143438,0.4801678,7.0442486,52.3142240,19.201994,0.160511
163,6.1647064,52.9465369,0E+00,0E+00,0E+00,0E+00,0E+00
164,6.8642285,-1.3505007,0E+00,0E+00,0E+00,0E+00,0E+00
165,8.0436707,-2.8997978,0E+00,0E+00,0E+00,0E+00,0E+00
166,6.9591185,-6.4898653,0E+00,0E+00,0E+00,0E+00,0E+00
167,6.8434532,1.0740503,0E+00,0E+00,0E+00,0E+00,0E+00
168,6.9036794,5.6997269,0E+00,0E+00,0E+00,0E+00,0E+00
169,7.9830669,-10.7189279,0E+00,0E+00,0E+00,0E+00,0E+00
170,6.8635568,-54.8075003,0E+00,0E+00,0E+00,0E+00,0E+00
172,8.2080565,-12.3435866,0E+00,0E+00,0E+00,0E+00,0E+00
173,7.0882331,-11.5189144,0E+00,0E+00,0E+00,0E+00,0E+00
174,8.3891028,12.7944605,0E+00,0E+00,0E+00,0E+00,0E+00
175,8.3197537,13.2893985,0E+00,0E+00,0E+00,0E+00,0E+00
176,7.3678855,-14.8977805,0E+00,0E+00,0E+00,0E+00,0E+00
177,8.5433796,-16.1623234,0E+00,0E+00,0E+00,0E+00,0E+00
178,7.6517864,-20.9715872,0E+00,0E+00,0E+00,0E+00,0E+00
