upload_ID,upload_RA,upload_Dec,distance,ra,dec,jAperMag3,jAperMag3Err
105,166.5368786,28.5968284,4.4571042,166.5358430,28.5976687,16.398142,0.015247
106,166.9279659,35.2984520,0.6039542,166.9277635,35.2984227,16.929447,0.020046
107,165.5073723,35.0596511,0.1607299,165.5073243,35.0596723,19.119827,0.128060
108,165.6546251,-3.2363273,0E+00,0E+00,0E+00,0E+00,0E+00
109,165.7395058,0.1287926,0E+00,0E+00,0E+00,0E+00,0E+00
111,165.7682372,3.7386767,0E+00,0E+00,0E+00,0E+00,0E+00
112,167.0327656,43.8253127,0.1456084,167.0327123,43.8253252,16.306667,0.013754
113,167.2228673,71.3756657,0E+00,0E+00,0E+00,0E+00,0E+00
114,166.1492615,26.2728031,0.1368751,166.1492560,26.2728408,15.270151,0.006518
114,166.1492615,26.2728031,0.2329433,166.1492164,26.2728536,15.299229,0.006704
115,166.0373876,-51.5284301,0E+00,0E+00,0E+00,0E+00,0E+00
116,166.1289507,11.9701103,0E+00,0E+00,0E+00,0E+00,0E+00
117,167.8429377,-6.5364412,0E+00,0E+00,0E+00,0E+00,0E+00
118,167.8418928,-6.5380880,0E+00,0E+00,0E+00,0E+00,0E+00
119,165.9889955,58.7201853,0.1929986,165.9888960,58.7201996,15.371563,0.007053
119,165.9889955,58.7201853,5.3626087,165.9864675,58.7208896,19.192745,0.149944
120,168.3625208,58.9786203,1.9892184,168.3617172,58.9782545,13.968801,0.003143
121,168.3644606,58.9805839,9.8095379,168.3617172,58.9782545,13.968801,0.003143
122,168.2032608,77.7784914,0E+00,0E+00,0E+00,0E+00,0E+00
123,164.9753321,77.9657194,0E+00,0E+00,0E+00,0E+00,0E+00
124,168.3347104,50.1692105,0.3756740,168.3347039,50.1693148,15.452777,0.007938
125,167.6372868,-32.7902705,0E+00,0E+00,0E+00,0E+00,0E+00
126,167.4679998,33.5394905,0.4424463,167.4679933,33.5396133,16.668037,0.017400
127,166.7023322,33.6095973,0.5926248,166.7022765,33.6094394,15.439586,0.007721
128,167.3801652,61.7542734,0E+00,0E+00,0E+00,0E+00,0E+00
129,167.1191016,62.5686011,0E+00,0E+00,0E+00,0E+00,0E+00
130,166.7113748,14.5023266,0E+00,0E+00,0E+00,0E+00,0E+00
131,167.9073087,70.3111445,0E+00,0E+00,0E+00,0E+00,0E+00
132,166.6707914,69.0390846,0E+00,0E+00,0E+00,0E+00,0E+00
133,167.3362780,-9.9435894,0E+00,0E+00,0E+00,0E+00,0E+00
134,168.0481736,31.8079686,0.2386670,168.0481223,31.8080186,17.980059,0.060407
134,168.0481736,31.8079686,7.8235283,168.0477754,31.8058219,17.073833,0.027727
135,168.3814137,53.0069225,0.0989823,168.3814211,53.0069496,15.347757,0.007065
136,167.6828816,22.6490341,0.1685770,167.6828821,22.6490809,16.047707,0.009987
137,168.4367723,23.4349884,8.9347638,168.4340673,23.4350025,19.210669,0.201816
137,168.4367723,23.4349884,0.2322452,168.4368346,23.4350183,16.345700,0.016959
138,168.3037018,-2.6236507,0E+00,0E+00,0E+00,0E+00,0E+00
139,167.4039975,0.4496551,0E+00,0E+00,0E+00,0E+00,0E+00
140,168.4215212,1.7768227,0E+00,0E+00,0E+00,0E+00,0E+00
141,167.4711653,19.7447032,0.2331990,167.4712338,19.7446974,18.235598,0.064513
141,167.4711653,19.7447032,5.7117312,167.4702443,19.7433743,19.001013,0.127261
142,167.7437272,20.4350463,0.2992403,167.7437943,20.4351007,15.946609,0.009444
143,167.5310738,28.9454258,7.7773164,167.5333941,28.9446880,18.719320,0.121951
143,167.5310738,28.9454258,7.8429954,167.5333968,28.9462094,18.581507,0.107730
143,167.5310738,28.9454258,1.3236448,167.5314747,28.9455358,14.461808,0.004443
143,167.5310738,28.9454258,1.1341584,167.5307485,28.9455608,10.390344,0.000573
143,167.5310738,28.9454258,8.0110996,167.5288768,28.9443053,18.025883,0.064998
144,168.2474909,59.9073902,0E+00,0E+00,0E+00,0E+00,0E+00
145,166.7708919,61.0768731,0E+00,0E+00,0E+00,0E+00,0E+00
146,167.7297141,-17.7941150,0E+00,0E+00,0E+00,0E+00,0E+00
147,167.8003417,-41.0930153,0E+00,0E+00,0E+00,0E+00,0E+00
148,167.8005909,-41.0929891,0E+00,0E+00,0E+00,0E+00,0E+00
149,168.1840043,18.5508583,0.2836359,168.1840406,18.5509292,15.192473,0.005909
149,168.1840043,18.5508583,0.2405736,168.1840359,18.5509180,15.193504,0.005936
150,167.6979241,16.5136870,0.5525475,167.6979718,16.5138335,15.152700,0.007872
151,168.4537399,15.9490999,0.1844661,168.4536870,15.9491059,16.052252,0.013672
152,168.6996360,-26.3082589,0E+00,0E+00,0E+00,0E+00,0E+00
153,168.7000025,-26.3098385,0E+00,0E+00,0E+00,0E+00,0E+00
154,168.1644123,-38.9493174,0E+00,0E+00,0E+00,0E+00,0E+00
155,168.1639760,-38.9497056,0E+00,0E+00,0E+00,0E+00,0E+00
156,168.6321253,25.5722900,0.1707699,168.6321531,25.5723302,17.279760,0.029546
157,171.0561754,75.0993332,0E+00,0E+00,0E+00,0E+00,0E+00
158,167.4402820,75.6978194,0E+00,0E+00,0E+00,0E+00,0E+00
159,169.1954190,-23.5516238,0E+00,0E+00,0E+00,0E+00,0E+00
160,168.9104627,9.2571172,0E+00,0E+00,0E+00,0E+00,0E+00
161,169.1863360,-30.1447329,0E+00,0E+00,0E+00,0E+00,0E+00
162,167.6262177,57.9054005,0E+00,0E+00,0E+00,0E+00,0E+00
163,167.3161617,57.9054005,7.0632457,167.3132097,57.9042218,19.048504,0.152221
164,170.2423867,56.8778110,6.8818749,170.2437315,56.8760463,18.830885,0.125605
164,170.2423867,56.8778110,0.3114206,170.2422311,56.8778268,17.070328,0.027010
165,168.6719170,-15.3383671,0E+00,0E+00,0E+00,0E+00,0E+00
166,169.1851787,27.7663029,9.8626231,169.1820859,27.7661755,17.742538,0.045967
166,169.1851787,27.7663029,0.1774968,169.1851512,27.7663458,15.935578,0.011030
167,168.5146349,13.4800923,0E+00,0E+00,0E+00,0E+00,0E+00
168,169.7147113,32.9339086,0.1523922,169.7146893,32.9339467,15.300844,0.006730
168,169.7147113,32.9339086,0.3350218,169.7146818,32.9339983,15.308318,0.006770
169,169.6142838,32.7295980,9.1218127,169.6171838,32.7289132,16.370213,0.014131
169,169.6142838,32.7295980,0.0379850,169.6142786,32.7296076,16.919073,0.021698
170,169.0374481,10.3654152,0E+00,0E+00,0E+00,0E+00,0E+00
171,169.5604554,-3.2341315,0E+00,0E+00,0E+00,0E+00,0E+00
172,169.8936109,-2.6509232,0E+00,0E+00,0E+00,0E+00,0E+00
173,169.4544843,3.6922480,0E+00,0E+00,0E+00,0E+00,0E+00
174,169.6606201,31.4262497,0.7647386,169.6606656,31.4264585,17.799800,0.053289
175,169.6606996,31.4260401,1.5100173,169.6606656,31.4264585,17.799800,0.053289
176,167.1578038,74.1114423,0E+00,0E+00,0E+00,0E+00,0E+00
177,170.0538554,21.4220748,0.1668951,170.0538525,21.4221211,16.930536,0.021452
178,170.3906810,20.2988151,0.4110421,170.3906811,20.2989293,16.355295,0.012861
179,170.3468488,20.3041976,1.2538672,170.3464816,20.3041455,15.118452,0.005680
180,170.3477914,20.3048362,5.0733491,170.3464816,20.3041455,15.118452,0.005680
181,169.9210064,-16.8557573,0E+00,0E+00,0E+00,0E+00,0E+00
182,170.2887281,-16.8982085,0E+00,0E+00,0E+00,0E+00,0E+00
183,169.4887415,-37.0072419,0E+00,0E+00,0E+00,0E+00,0E+00
184,170.5652225,28.6614991,0.4562789,170.5652369,28.6616252,16.795115,0.021500
185,169.5517873,-8.9373195,0E+00,0E+00,0E+00,0E+00,0E+00
186,169.5322033,9.6097851,0E+00,0E+00,0E+00,0E+00,0E+00
187,170.7782473,23.9539821,0.1993418,170.7782454,23.9540374,15.856798,0.009262
188,170.7786495,25.8921514,0.6083562,170.7788038,25.8922477,10.985123,0.000715
189,170.7790747,25.8922515,0.8773493,170.7788038,25.8922477,10.985123,0.000715
190,170.7789552,25.8923092,0.5378507,170.7788038,25.8922477,10.985123,0.000715
